"subjid";"trialno";"choice";"RT";"keypressed";"position_gambleA";"position_outcome1";"rewA1";"rewA2";"probA1";"probA2";"rewB1";"rewB2";"probB1";"probB2";"typeA";"typeB";"domainA1";"domainA2";"domainB1";"domainB2";"rewA1int";"rewA2int";"rewB1int";"rewB2int";"order";"age";"gender";"reward_LA";"general_risk";"general_time";"general_impulsivity";"agegroup";"dsst_n_responses";"dsst_n_accurate";"dsst_pcnt_accurate";"numeracy_n_accurate";"numeracy_pcnt_accurate";"practice_ind";"EV_A";"EV_B";"SD_A";"SD_B";"CV_A";"CV_B";"safeoption";"higherEV";"higherSD";"higherCV";"higherEV_SD";"higher_EV_choice";"higher_SD_choice";"higher_CV_choice"
65;14;"B";4.8146841164;"f";"right";"down";-9;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;1;0;NA
65;59;"B";10.7473194172;"f";"right";"down";-8;6;50;50;"(0.5 x 10) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
65;2;"A";1.72150641814;"j";"right";"up";-4;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
65;12;"A";2.54125982197;"j";"right";"up";-7;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-7;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-0.5;0;6.5;0;13;NA;1;"B";"A";NA;0;0;1;NA
65;34;"B";7.09373873594;"f";"right";"down";-9;6;50;50;"-5";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-5;5;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1.5;0;7.5;5;5;Inf;0;"B";"A";"B";0;1;0;1
65;4;"A";2.13338069135;"f";"left";"up";-6;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
65;22;"A";9.33853791631;"f";"left";"down";-4;6;50;50;"-12";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-12;6;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1;-3;5;9;5;3;0;"A";"B";"A";0;1;0;1
65;6;"A";2.52769988665;"f";"left";"up";-8;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-8;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1;-3;7;0;7;0;1;"A";"A";"A";1;1;1;1
65;25;"A";12.0668139125;"j";"right";"down";-4;6;50;50;"-9";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-9;9;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1;0;5;9;5;Inf;0;"A";"B";"B";0;1;0;0
65;17;"B";2.87389312801;"j";"left";"down";-5;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
65;3;"A";1.39712798561;"j";"right";"up";-5;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
65;55;"A";2.96128812042;"j";"right";"down";-6;6;50;50;"(0.5 x 4) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-6;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0;0;6;0;Inf;NA;1;"B";"A";NA;0;0;1;NA
65;40;"B";4.84233981266;"j";"left";"down";-9;6;50;50;"-2";8;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-2;8;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1.5;3;7.5;5;5;1.66666666666667;0;"B";"A";"A";0;1;0;0
65;58;"B";8.37367771723;"j";"left";"up";-5;6;50;50;"(0.5 x 11) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
65;57;"B";6.96688575303;"f";"right";"down";-4;6;50;50;"(0.5 x 12) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-4;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1;3;5;0;5;0;1;"B";"A";"A";0;1;0;0
65;16;"A";5.77421404159;"f";"left";"up";-4;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-4;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1;3;5;0;5;0;1;"B";"A";"A";0;0;1;1
65;24;"A";6.29510417709;"j";"right";"up";-8;6;50;50;"-10";4;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-10;4;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1;-3;7;7;7;2.33333333333333;0;"A";"B";"A";0;1;0;1
65;47;"A";3.44449508411;"f";"left";"up";-9;6;50;50;"(0.5 x 2) - (0.5 x 8)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-9;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1.5;-3;7.5;0;5;0;1;"A";"A";"A";1;1;1;1
65;13;"A";2.17853993329;"f";"left";"down";-8;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;0;1;NA
65;61;"B";4.12801689375;"f";"right";"down";-9;6;50;50;"(0.5 x 8) - (0.5 x 2)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
65;45;"A";4.28440234798;"f";"left";"down";-8;6;50;50;"(0.5 x 4) - (0.5 x 10)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-8;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1;-3;7;0;7;0;1;"A";"A";"A";1;1;1;1
65;26;"A";3.00114590221;"f";"left";"down";-7;6;50;50;"-9";3;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-9;3;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-0.5;-3;6.5;6;13;2;0;"A";"A";"A";1;1;1;1
65;32;"A";3.72289806878;"f";"left";"up";-3;6;50;50;"-6";0;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-3;6;-6;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1.5;-3;4.5;3;3;1;0;"A";"A";"A";1;1;1;1
65;10;"A";2.32710188971;"f";"left";"up";-5;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;1;1;NA
65;19;"B";11.8732190515;"j";"left";"down";-7;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-7;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-0.5;3;6.5;0;13;0;1;"B";"A";"A";0;1;0;0
65;20;"B";1.80475361022;"f";"right";"down";-8;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
65;27;"A";4.3123697319;"f";"left";"up";-5;6;50;50;"-8";8;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-8;8;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0.5;0;5.5;8;11;Inf;0;"A";"B";"B";0;1;0;0
65;33;"B";7.11276553362;"j";"left";"down";-4;6;50;50;"-6";12;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-6;12;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1;3;5;9;5;3;0;"B";"B";"A";1;1;1;0
65;42;"B";4.33602806902;"f";"right";"up";-3;6;50;50;"0";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"gain";"gain";-3;6;0;6;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1.5;3;4.5;3;3;1;0;"B";"A";"A";0;1;0;0
65;7;"A";1.4822353294;"j";"right";"up";-9;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-9;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1.5;-3;7.5;0;5;0;1;"A";"A";"A";1;1;1;1
65;21;"B";2.71241954644;"f";"right";"up";-9;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
65;63;"B";6.24222228565;"f";"right";"down";-3;6;50;50;"(0.5 x 6) - (0.5 x 0)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;1;0;0
65;54;"A";3.12473683176;"f";"left";"up";-9;6;50;50;"(0.5 x 5) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;0;1;NA
65;5;"A";1.52808194642;"f";"left";"up";-7;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
65;62;"B";3.61286845978;"f";"right";"down";-6;6;50;50;"(0.5 x 7) - (0.5 x 1)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-6;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0;3;6;0;Inf;0;1;"B";"A";"A";0;1;0;0
65;29;"B";8.55111136724;"j";"left";"up";-8;6;50;50;"-7";7;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-7;7;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1;0;7;7;7;Inf;0;"B";"B";"B";1;1;1;1
65;18;"B";1.5459024437;"j";"left";"down";-6;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-6;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0;3;6;0;Inf;0;1;"B";"A";"A";0;1;0;0
65;35;"B";3.34031439718;"j";"left";"down";-5;6;50;50;"-5";11;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-5;11;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0.5;3;5.5;8;11;2.66666666666667;0;"B";"B";"A";1;1;1;0
65;28;"A";7.13120497327;"f";"left";"down";-9;6;50;50;"-8";2;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-8;2;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1.5;-3;7.5;5;5;1.66666666666667;0;"A";"A";"A";1;1;1;1
65;60;"B";4.47341886413;"j";"left";"down";-7;6;50;50;"(0.5 x 9) - (0.5 x 3)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-7;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-0.5;3;6.5;0;13;0;1;"B";"A";"A";0;1;0;0
65;38;"A";8.99678089027;"j";"right";"up";-3;6;50;50;"-3";3;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-3;6;-3;3;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1.5;0;4.5;3;3;Inf;0;"A";"A";"B";1;1;1;0
65;53;"A";3.17073416698;"f";"left";"up";-7;6;50;50;"(0.5 x 6) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-7;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-0.5;0;6.5;0;13;NA;1;"B";"A";NA;0;0;1;NA
65;52;"A";2.7610827114;"j";"right";"down";-8;6;50;50;"(0.5 x 7) - (0.5 x 7)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;0;1;NA
65;30;"A";7.67870852165;"f";"left";"down";-6;6;50;50;"-7";1;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-7;1;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0;-3;6;4;Inf;1.33333333333333;0;"A";"A";"A";1;1;1;1
65;46;"A";2.48617422977;"j";"right";"down";-7;6;50;50;"(0.5 x 3) - (0.5 x 9)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
65;39;"B";3.67286708008;"j";"left";"up";-7;6;50;50;"-3";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-3;9;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-0.5;3;6.5;6;13;2;0;"B";"A";"A";0;1;0;0
65;51;"A";3.60249106289;"f";"left";"down";-5;6;50;50;"(0.5 x 8) - (0.5 x 8)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;1;1;NA
65;48;"A";1.97147462599;"j";"right";"up";-6;6;50;50;"(0.5 x 1) - (0.5 x 7)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
65;1;"A";2.03069555102;"f";"left";"down";-3;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
65;50;"A";2.02075202327;"f";"left";"down";-4;6;50;50;"(0.5 x 9) - (0.5 x 9)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-4;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1;0;5;0;5;NA;1;"A";"A";NA;1;1;1;NA
65;23;"A";5.06437914731;"j";"right";"down";-5;6;50;50;"-11";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-11;5;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0.5;-3;5.5;8;11;2.66666666666667;0;"A";"B";"A";0;1;0;1
65;36;"A";2.43159786589;"j";"right";"down";-6;6;50;50;"-4";4;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-4;4;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0;0;6;4;Inf;Inf;0;"B";"A";"B";0;0;1;0
65;37;"B";5.60372867057;"f";"right";"down";-8;6;50;50;"-4";10;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-4;10;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-1;3;7;7;7;2.33333333333333;0;"B";"B";"A";1;1;1;0
66;37;"B";4.12715688252;"j";"left";"up";-8;6;50;50;"-4";10;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-4;10;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";3;5;4;5;"YA";46;45;0.978260869565217;3;0.428571428571429;FALSE;-1;3;7;7;7;2.33333333333333;0;"B";"B";"A";1;1;1;0
66;20;"B";3.32703713883;"j";"left";"down";-8;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";3;5;4;5;"YA";46;45;0.978260869565217;3;0.428571428571429;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
66;33;"B";3.96619803534;"j";"left";"down";-4;6;50;50;"-6";12;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-6;12;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";3;5;4;5;"YA";46;45;0.978260869565217;3;0.428571428571429;FALSE;1;3;5;9;5;3;0;"B";"B";"A";1;1;1;0
66;61;"B";6.45199779685;"f";"right";"up";-9;6;50;50;"(0.5 x 8) - (0.5 x 2)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";3;5;4;5;"YA";46;45;0.978260869565217;3;0.428571428571429;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
66;10;"A";2.69505947842;"f";"left";"down";-5;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";3;5;4;5;"YA";46;45;0.978260869565217;3;0.428571428571429;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;1;1;NA
66;58;"B";12.1762839338;"f";"right";"up";-5;6;50;50;"(0.5 x 11) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";3;5;4;5;"YA";46;45;0.978260869565217;3;0.428571428571429;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
